tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Armour, Ryan",8469,CUT,2,Waialae Country Club,6,70,1,12:50pm,72,0.948,-0.885,-0.534,-1.27,-2.689,-1.741,270.7,0.5,0.611,0.429,46.856,47.585,4,3,0,3,10,5,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hearn, David",7340,CUT,1,Waialae Country Club,6,70,10,8:30am,72,-0.999,1.357,-0.527,0.163,0.992,-0.007,266.7,0.786,0.611,0.5,288.857,45.377,2,3,0,3,10,5,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hearn, David",7340,CUT,2,Waialae Country Club,6,70,1,1:10pm,72,0.112,-0.006,-0.55,-1.297,-1.853,-1.741,262.0,0.714,0.611,0.556,73.986,39.02,2,2,0,2,13,2,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hahn, James",11374,CUT,1,Waialae Country Club,6,70,10,7:10am,69,1.121,0.51,0.738,0.625,1.872,2.993,280.1,0.643,0.667,0.667,53.619,32.655,2,1,0,3,13,2,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hahn, James",11374,CUT,2,Waialae Country Club,6,70,1,11:50am,75,-4.005,0.856,-0.459,-1.133,-0.736,-4.741,276.0,0.571,0.5,0.5,77.236,39.822,3,5,0,3,8,6,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Kizzire, Patton",13470,CUT,1,Waialae Country Club,6,70,10,7:40am,70,0.154,1.565,1.129,-0.854,1.839,1.993,275.5,0.571,0.611,1.0,37.027,38.486,0,2,0,2,14,2,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Kizzire, Patton",13470,CUT,2,Waialae Country Club,6,70,1,12:20pm,74,1.775,-0.263,-2.449,-2.804,-5.516,-3.741,280.1,0.5,0.389,0.8,57.506,38.129,1,7,0,3,10,4,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Trainer, Martin",15634,CUT,1,Waialae Country Club,6,70,1,7:50am,72,2.495,1.402,-4.35,0.447,-2.502,-0.007,285.4,0.571,0.444,0.667,87.686,57.836,2,3,0,3,11,3,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Trainer, Martin",15634,CUT,2,Waialae Country Club,6,70,10,12:30pm,73,1.322,-1.826,-0.52,-1.717,-4.063,-2.741,286.2,0.357,0.556,0.444,46.965,44.434,2,6,0,2,11,5,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Percy, Cameron",5874,CUT,1,Waialae Country Club,6,70,1,1:10pm,73,-2.019,0.081,1.797,-0.865,1.012,-1.007,283.5,0.5,0.667,0.429,31.393,39.921,2,4,0,0,15,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Percy, Cameron",5874,CUT,2,Waialae Country Club,6,70,10,8:30am,72,-1.627,0.177,-0.079,-0.212,-0.114,-1.741,275.2,0.643,0.556,0.7,42.272,33.952,1,4,0,2,12,4,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Duncan, Tyler",18187,CUT,1,Waialae Country Club,6,70,10,12:20pm,74,1.673,-0.932,-1.497,-1.25,-3.68,-2.007,266.0,0.643,0.5,0.667,57.012,41.346,1,4,0,2,11,4,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Duncan, Tyler",18187,CUT,2,Waialae Country Club,6,70,1,7:40am,71,0.495,-1.095,0.448,-0.589,-1.236,-0.741,268.4,0.786,0.611,0.8,62.852,31.182,2,4,0,4,10,3,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Henley, Russell",14578,CUT,1,Waialae Country Club,6,70,10,1:00pm,76,-1.396,-0.64,-0.577,-1.393,-2.611,-4.007,269.7,0.429,0.5,0.556,83.068,39.675,2,7,0,0,13,4,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Henley, Russell",14578,CUT,2,Waialae Country Club,6,70,1,8:20am,69,0.538,0.299,1.216,-0.794,0.721,1.259,257.8,0.714,0.722,0.714,121.182,30.06,2,1,0,3,13,2,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Mitchell, Keith",17365,CUT,1,Waialae Country Club,6,70,1,12:50pm,73,0.133,1.121,-0.982,-1.278,-1.14,-1.007,292.0,0.643,0.5,0.889,55.858,41.599,3,5,0,1,13,4,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Mitchell, Keith",17365,CUT,2,Waialae Country Club,6,70,10,8:10am,72,0.034,-0.575,0.929,-2.129,-1.775,-1.741,283.8,0.714,0.667,0.5,48.8,28.862,2,5,0,4,9,4,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hughes, Mackenzie",15556,CUT,1,Waialae Country Club,6,70,10,8:30am,74,-0.065,-0.121,-0.1,-1.72,-1.942,-2.007,279.7,0.5,0.667,0.5,88.668,29.903,1,3,0,3,11,2,2
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hughes, Mackenzie",15556,CUT,2,Waialae Country Club,6,70,1,1:10pm,71,-0.117,-1.47,1.68,-0.834,-0.624,-0.741,280.3,0.571,0.611,0.625,44.559,27.408,2,4,0,1,15,2,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Higa, Kazuki",15756,CUT,1,Waialae Country Club,6,70,10,8:40am,74,0.329,-1.407,0.497,-1.425,-2.336,-2.007,275.1,0.571,0.5,0.5,56.544,35.274,2,5,0,4,9,4,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Higa, Kazuki",15756,CUT,2,Waialae Country Club,6,70,1,1:20pm,71,0.793,0.763,-1.381,-0.916,-1.534,-0.741,270.9,0.571,0.444,0.75,46.806,46.384,4,5,0,3,11,4,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Lebioda, Hank",21943,CUT,1,Waialae Country Club,6,70,1,8:40am,74,0.014,-1.196,-0.779,-0.045,-2.021,-2.007,281.7,0.571,0.5,0.5,56.453,40.318,2,2,0,1,12,5,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Lebioda, Hank",21943,CUT,2,Waialae Country Club,6,70,10,1:20pm,72,-2.035,-0.192,-0.251,0.737,0.294,-1.741,285.3,0.643,0.667,0.571,37.172,42.183,2,8,0,1,14,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"McCumber, Tyler",17584,CUT,1,Waialae Country Club,6,70,10,9:00am,74,-2.588,-0.037,-0.022,0.641,0.581,-2.007,289.3,0.571,0.667,0.333,53.122,33.092,0,4,0,2,10,6,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"McCumber, Tyler",17584,CUT,2,Waialae Country Club,6,70,1,1:40pm,72,-3.465,0.091,2.12,-0.487,1.724,-1.741,289.3,0.643,0.778,0.667,119.149,31.372,1,6,0,2,12,4,0
